ZipCode,City,MixedCity,StateCode,County,MixedCounty,Latitude,Longitude,avg_rent_one
30327,ATLANTA,Atlanta,GA,FULTON,Fulton,33.864887,-84.423887,1431.0
30328,ATLANTA,Atlanta,GA,FULTON,Fulton,33.934558,-84.395657,1393.0
30338,ATLANTA,Atlanta,GA,DEKALB,Dekalb,33.944716,-84.31805899999999,1229.0
30339,ATLANTA,Atlanta,GA,FULTON,Fulton,33.875915,-84.454631,1324.0
30346,ATLANTA,Atlanta,GA,DEKALB,Dekalb,33.924714,-84.33798399999999,1388.0
30349,ATLANTA,Atlanta,GA,FULTON,Fulton,33.62189,-84.521194,870.0
30350,ATLANTA,Atlanta,GA,FULTON,Fulton,33.983238,-84.323001,1004.0
34210,BRADENTON,Bradenton,FL,MANATEE,Manatee,27.449218,-82.642741,1025.0
34232,SARASOTA,Sarasota,FL,SARASOTA,Sarasota,27.326203999999997,-82.47223100000001,1444.0
34236,SARASOTA,Sarasota,FL,SARASOTA,Sarasota,27.326394,-82.559301,1666.0
34747,KISSIMMEE,Kissimmee,FL,OSCEOLA,Osceola,28.306137,-81.588964,1244.0
35205,BIRMINGHAM,Birmingham,AL,JEFFERSON,Jefferson,33.493464,-86.800177,752.0
35242,BIRMINGHAM,Birmingham,AL,SHELBY,Shelby,33.399602,-86.682992,778.0
35243,BIRMINGHAM,Birmingham,AL,JEFFERSON,Jefferson,33.446444,-86.740832,1069.0
35806,HUNTSVILLE,Huntsville,AL,MADISON,Madison,34.759182,-86.68964100000001,706.0
37064,FRANKLIN,Franklin,TN,WILLIAMSON,Williamson,35.883237,-86.96113299999999,1322.0
37067,FRANKLIN,Franklin,TN,WILLIAMSON,Williamson,35.908356,-86.77793199999999,1348.0
37075,HENDERSONVILLE,Hendersonville,TN,SUMNER,Sumner,36.34544,-86.601676,991.0
37203,NASHVILLE,Nashville,TN,DAVIDSON,Davidson,36.150436,-86.791327,1751.0
37204,NASHVILLE,Nashville,TN,DAVIDSON,Davidson,36.107968,-86.776186,1418.0
37211,NASHVILLE,Nashville,TN,DAVIDSON,Davidson,36.068396,-86.723889,1068.0
37212,NASHVILLE,Nashville,TN,DAVIDSON,Davidson,36.132309,-86.80362099999999,1418.0
37214,NASHVILLE,Nashville,TN,DAVIDSON,Davidson,36.167891,-86.66045600000001,974.0
38103,MEMPHIS,Memphis,TN,SHELBY,Shelby,35.15684,-90.06845,1161.0
38104,MEMPHIS,Memphis,TN,SHELBY,Shelby,35.135619,-90.00187700000001,787.0
43201,COLUMBUS,Columbus,OH,FRANKLIN,Franklin,39.995575,-82.999464,872.0
43212,COLUMBUS,Columbus,OH,FRANKLIN,Franklin,39.985613,-83.044498,1269.0
43215,COLUMBUS,Columbus,OH,FRANKLIN,Franklin,39.96866,-83.025654,1261.0
43228,COLUMBUS,Columbus,OH,FRANKLIN,Franklin,39.955048,-83.134338,685.0
44107,LAKEWOOD,Lakewood,OH,CUYAHOGA,Cuyahoga,41.482537,-81.803525,725.0
44118,CLEVELAND,Cleveland,OH,CUYAHOGA,Cuyahoga,41.504386,-81.554126,683.0
44133,NORTH ROYALTON,North Royalton,OH,CUYAHOGA,Cuyahoga,41.314626000000004,-81.743504,858.0
45069,WEST CHESTER,West Chester,OH,BUTLER,Butler,39.336464,-84.413584,1141.0
45202,CINCINNATI,Cincinnati,OH,HAMILTON,Hamilton,39.109438,-84.488499,1334.0
45208,CINCINNATI,Cincinnati,OH,HAMILTON,Hamilton,39.13687,-84.434934,892.0
45220,CINCINNATI,Cincinnati,OH,HAMILTON,Hamilton,39.147425,-84.520238,711.0
45215,CINCINNATI,Cincinnati,OH,HAMILTON,Hamilton,39.238096999999996,-84.45969699999999,804.0
46032,CARMEL,Carmel,IN,HAMILTON,Hamilton,39.972741,-86.177082,920.0
46201,INDIANAPOLIS,Indianapolis,IN,MARION,Marion,39.775737,-86.109626,556.0
46204,INDIANAPOLIS,Indianapolis,IN,MARION,Marion,39.77275,-86.159447,1312.0
46250,INDIANAPOLIS,Indianapolis,IN,MARION,Marion,39.911358,-86.07074899999999,859.0
46280,INDIANAPOLIS,Indianapolis,IN,HAMILTON,Hamilton,39.941724,-86.11153399999999,1174.0
46220,INDIANAPOLIS,Indianapolis,IN,MARION,Marion,39.866058,-86.101651,864.0
46260,INDIANAPOLIS,Indianapolis,IN,MARION,Marion,39.894529999999996,-86.181154,738.0
50266,WEST DES MOINES,West Des Moines,IA,POLK,Polk,41.559852,-93.785641,970.0
50613,CEDAR FALLS,Cedar Falls,IA,BLACK HAWK,Black Hawk,42.516968,-92.49115,720.0
53211,MILWAUKEE,Milwaukee,WI,MILWAUKEE,Milwaukee,43.081652000000005,-87.890288,797.0
53713,MADISON,Madison,WI,DANE,Dane,43.03725,-89.386868,789.0
58102,FARGO,Fargo,ND,CASS,Cass,46.925828,-96.828912,667.0
58103,FARGO,Fargo,ND,CASS,Cass,46.854703,-96.823065,549.0
59101,BILLINGS,Billings,MT,YELLOWSTONE,Yellowstone,45.66025,-108.384307,574.0
60005,ARLINGTON HEIGHTS,Arlington Heights,IL,COOK,Cook,42.058437,-87.983562,1594.0
60031,GURNEE,Gurnee,IL,LAKE,Lake,42.378177,-87.94299699999999,1270.0
60130,FOREST PARK,Forest Park,IL,COOK,Cook,41.868469,-87.818776,998.0
60202,EVANSTON,Evanston,IL,COOK,Cook,42.030255,-87.687515,1299.0
60301,OAK PARK,Oak Park,IL,COOK,Cook,41.888644,-87.798224,1834.0
60302,OAK PARK,Oak Park,IL,COOK,Cook,41.89437,-87.790112,1122.0
60446,ROMEOVILLE,Romeoville,IL,WILL,Will,41.636022,-88.095961,1325.0
60532,LISLE,Lisle,IL,DUPAGE,Dupage,41.789146,-88.084913,1243.0
60559,WESTMONT,Westmont,IL,DUPAGE,Dupage,41.793465999999995,-87.970596,1138.0
60601,CHICAGO,Chicago,IL,COOK,Cook,41.885020000000004,-87.622387,2187.0
60605,CHICAGO,Chicago,IL,COOK,Cook,41.864665,-87.61999200000001,2061.0
60606,CHICAGO,Chicago,IL,COOK,Cook,41.882934000000006,-87.636843,2161.0
60607,CHICAGO,Chicago,IL,COOK,Cook,41.874472,-87.650064,1776.0
60608,CHICAGO,Chicago,IL,COOK,Cook,41.848845000000004,-87.67125,1282.0
60610,CHICAGO,Chicago,IL,COOK,Cook,41.900143,-87.635914,1974.0
60540,NAPERVILLE,Naperville,IL,DUPAGE,Dupage,41.768946,-88.135081,1422.0
60563,NAPERVILLE,Naperville,IL,DUPAGE,Dupage,41.799902,-88.170949,1282.0
60611,CHICAGO,Chicago,IL,COOK,Cook,41.8957,-87.613564,2295.0
60613,CHICAGO,Chicago,IL,COOK,Cook,41.952023,-87.655984,1361.0
60614,CHICAGO,Chicago,IL,COOK,Cook,41.922065,-87.649316,1598.0
60615,CHICAGO,Chicago,IL,COOK,Cook,41.802202,-87.600575,1322.0
60616,CHICAGO,Chicago,IL,COOK,Cook,41.845817,-87.62474,1608.0
60618,CHICAGO,Chicago,IL,COOK,Cook,41.946568,-87.702884,1270.0
60629,CHICAGO,Chicago,IL,COOK,Cook,41.774432,-87.712733,795.0
60630,CHICAGO,Chicago,IL,COOK,Cook,41.974121999999994,-87.75779200000001,963.0
60644,CHICAGO,Chicago,IL,COOK,Cook,41.880190999999996,-87.757417,790.0
60645,CHICAGO,Chicago,IL,COOK,Cook,42.008441999999995,-87.695114,1032.0
60647,CHICAGO,Chicago,IL,COOK,Cook,41.921054,-87.702362,1495.0
60649,CHICAGO,Chicago,IL,COOK,Cook,41.766152000000005,-87.563464,792.0
60654,CHICAGO,Chicago,IL,COOK,Cook,41.888065999999995,-87.635438,2296.0
60657,CHICAGO,Chicago,IL,COOK,Cook,41.941427000000004,-87.65445799999999,1448.0
60660,CHICAGO,Chicago,IL,COOK,Cook,41.990819,-87.664971,1182.0
60661,CHICAGO,Chicago,IL,COOK,Cook,41.882865,-87.64354499999999,1904.0
60619,CHICAGO,Chicago,IL,COOK,Cook,41.743871999999996,-87.605226,750.0
60620,CHICAGO,Chicago,IL,COOK,Cook,41.74037,-87.653417,760.0
60622,CHICAGO,Chicago,IL,COOK,Cook,41.903625,-87.675881,1610.0
60625,CHICAGO,Chicago,IL,COOK,Cook,41.972002,-87.70365600000001,1250.0
60626,CHICAGO,Chicago,IL,COOK,Cook,42.010632,-87.66830999999999,1005.0
60639,CHICAGO,Chicago,IL,COOK,Cook,41.920394,-87.755987,937.0
60640,CHICAGO,Chicago,IL,COOK,Cook,41.969366,-87.655423,1271.0
60641,CHICAGO,Chicago,IL,COOK,Cook,41.946011,-87.746765,1012.0
60642,CHICAGO,Chicago,IL,COOK,Cook,41.903287,-87.660576,2040.0
61455,MACOMB,Macomb,IL,MCDONOUGH,Mcdonough,40.419525,-90.623864,453.0
61801,URBANA,Urbana,IL,CHAMPAIGN,Champaign,40.109312,-88.211906,625.0
61820,CHAMPAIGN,Champaign,IL,CHAMPAIGN,Champaign,40.113273,-88.241658,660.0
63116,SAINT LOUIS,Saint Louis,MO,SAINT LOUIS CITY,Saint Louis City,38.581532,-90.26844399999999,563.0
63118,SAINT LOUIS,Saint Louis,MO,SAINT LOUIS CITY,Saint Louis City,38.592624,-90.22936,562.0
63104,SAINT LOUIS,Saint Louis,MO,SAINT LOUIS CITY,Saint Louis City,38.607982,-90.212839,775.0
63105,SAINT LOUIS,Saint Louis,MO,SAINT LOUIS,Saint Louis,38.645329,-90.32605600000001,952.0
63108,SAINT LOUIS,Saint Louis,MO,SAINT LOUIS CITY,Saint Louis City,38.644609,-90.251982,1182.0
63112,SAINT LOUIS,Saint Louis,MO,SAINT LOUIS CITY,Saint Louis City,38.660906,-90.28210200000001,788.0
64131,KANSAS CITY,Kansas City,MO,JACKSON,Jackson,38.960276,-94.57555500000001,650.0
64106,KANSAS CITY,Kansas City,MO,JACKSON,Jackson,39.10621,-94.573278,1099.0
64109,KANSAS CITY,Kansas City,MO,JACKSON,Jackson,39.06606,-94.567489,789.0
64111,KANSAS CITY,Kansas City,MO,JACKSON,Jackson,39.057303999999995,-94.59371,938.0
64112,KANSAS CITY,Kansas City,MO,JACKSON,Jackson,39.036082,-94.59500600000001,1068.0
65401,ROLLA,Rolla,MO,PHELPS,Phelps,37.889687,-91.82741,450.0
65584,SAINT ROBERT,Saint Robert,MO,PULASKI,Pulaski,37.838615999999995,-92.143222,542.0
65802,SPRINGFIELD,Springfield,MO,GREENE,Greene,37.22078,-93.328184,459.0
65806,SPRINGFIELD,Springfield,MO,GREENE,Greene,37.206123999999996,-93.303335,517.0
66202,MISSION,Mission,KS,JOHNSON,Johnson,39.024654,-94.669995,802.0
66213,OVERLAND PARK,Overland Park,KS,JOHNSON,Johnson,38.898367,-94.70500200000001,1045.0
66502,MANHATTAN,Manhattan,KS,RILEY,Riley,39.171248,-96.547604,602.0
68131,OMAHA,Omaha,NE,DOUGLAS,Douglas,41.263604,-95.964912,770.0
68116,OMAHA,Omaha,NE,DOUGLAS,Douglas,41.299012,-96.16725500000001,843.0
68123,BELLEVUE,Bellevue,NE,SARPY,Sarpy,41.109266,-95.93467,761.0
68504,LINCOLN,Lincoln,NE,LANCASTER,Lancaster,40.853626,-96.661705,833.0
70112,NEW ORLEANS,New Orleans,LA,ORLEANS,Orleans,29.95822,-90.076714,1607.0
70115,NEW ORLEANS,New Orleans,LA,ORLEANS,Orleans,29.926454,-90.098248,1179.0
70118,NEW ORLEANS,New Orleans,LA,ORLEANS,Orleans,29.9452,-90.123979,1020.0
70119,NEW ORLEANS,New Orleans,LA,ORLEANS,Orleans,29.973581,-90.085678,974.0
70130,NEW ORLEANS,New Orleans,LA,ORLEANS,Orleans,29.938805,-90.07235,1405.0
71111,BOSSIER CITY,Bossier City,LA,BOSSIER,Bossier,32.569513,-93.69414499999999,898.0
71112,BOSSIER CITY,Bossier City,LA,BOSSIER,Bossier,32.449728,-93.636786,862.0
75001,ADDISON,Addison,TX,DALLAS,Dallas,32.959787,-96.838472,1276.0
75010,CARROLLTON,Carrollton,TX,DENTON,Denton,33.029434,-96.897384,1123.0
75013,ALLEN,Allen,TX,COLLIN,Collin,33.114508,-96.692428,1109.0
75024,PLANO,Plano,TX,COLLIN,Collin,33.08382,-96.81280100000001,1253.0
75025,PLANO,Plano,TX,COLLIN,Collin,33.095683,-96.72930799999999,1082.0
75044,GARLAND,Garland,TX,DALLAS,Dallas,32.957864,-96.645241,1042.0
75050,GRAND PRAIRIE,Grand Prairie,TX,DALLAS,Dallas,32.777314000000004,-96.9892,1012.0
75052,GRAND PRAIRIE,Grand Prairie,TX,DALLAS,Dallas,32.658888,-97.01187900000001,1093.0
75056,THE COLONY,The Colony,TX,DENTON,Denton,33.072392,-96.907001,1078.0
75061,IRVING,Irving,TX,DALLAS,Dallas,32.825584,-96.962328,857.0
75063,IRVING,Irving,TX,DALLAS,Dallas,32.919517,-96.97742099999999,1065.0
75067,LEWISVILLE,Lewisville,TX,DENTON,Denton,33.01972,-96.99141,905.0
75080,RICHARDSON,Richardson,TX,DALLAS,Dallas,32.967704,-96.73876,1316.0
75081,RICHARDSON,Richardson,TX,DALLAS,Dallas,32.94935,-96.715602,1168.0
75082,RICHARDSON,Richardson,TX,DALLAS,Dallas,32.99272,-96.664312,1396.0
75093,PLANO,Plano,TX,COLLIN,Collin,33.036713,-96.81353299999999,1141.0
75150,MESQUITE,Mesquite,TX,DALLAS,Dallas,32.8199,-96.63513499999999,847.0
75034,FRISCO,Frisco,TX,DENTON,Denton,33.150307,-96.879615,1193.0
75035,FRISCO,Frisco,TX,COLLIN,Collin,33.161516,-96.769231,1323.0
75038,IRVING,Irving,TX,DALLAS,Dallas,32.875007000000004,-96.98328000000001,1038.0
75039,IRVING,Irving,TX,DALLAS,Dallas,32.881308000000004,-96.944848,1468.0
75070,MCKINNEY,Mckinney,TX,COLLIN,Collin,33.170868,-96.692524,1055.0
75071,MCKINNEY,Mckinney,TX,COLLIN,Collin,33.255221999999996,-96.62284100000001,956.0
75074,PLANO,Plano,TX,COLLIN,Collin,33.038835999999996,-96.670924,1127.0
75201,DALLAS,Dallas,TX,DALLAS,Dallas,32.787706,-96.79985,1595.0
75202,DALLAS,Dallas,TX,DALLAS,Dallas,32.77991,-96.80274399999999,1504.0
75204,DALLAS,Dallas,TX,DALLAS,Dallas,32.801944,-96.787577,1448.0
75205,DALLAS,Dallas,TX,DALLAS,Dallas,32.833389000000004,-96.793911,1577.0
75206,DALLAS,Dallas,TX,DALLAS,Dallas,32.833452,-96.77170600000001,1422.0
75207,DALLAS,Dallas,TX,DALLAS,Dallas,32.781467,-96.821474,1359.0
75208,DALLAS,Dallas,TX,DALLAS,Dallas,32.751471,-96.838668,1340.0
75209,DALLAS,Dallas,TX,DALLAS,Dallas,32.844254,-96.833186,1296.0
75214,DALLAS,Dallas,TX,DALLAS,Dallas,32.826449,-96.745324,1092.0
75219,DALLAS,Dallas,TX,DALLAS,Dallas,32.805428000000006,-96.814226,1468.0
75228,DALLAS,Dallas,TX,DALLAS,Dallas,32.825202000000004,-96.68199,700.0
75252,DALLAS,Dallas,TX,COLLIN,Collin,32.995663,-96.78588,961.0
75254,DALLAS,Dallas,TX,DALLAS,Dallas,32.946397,-96.799501,980.0
75235,DALLAS,Dallas,TX,DALLAS,Dallas,32.831295000000004,-96.845969,1383.0
75243,DALLAS,Dallas,TX,DALLAS,Dallas,32.913819000000004,-96.73349499999999,825.0
75244,DALLAS,Dallas,TX,DALLAS,Dallas,32.930328,-96.835261,1356.0
75287,DALLAS,Dallas,TX,COLLIN,Collin,33.002005,-96.84312,932.0
75703,TYLER,Tyler,TX,SMITH,Smith,32.230123,-95.341494,749.0
76011,ARLINGTON,Arlington,TX,TARRANT,Tarrant,32.756122999999995,-97.07696,847.0
76015,ARLINGTON,Arlington,TX,TARRANT,Tarrant,32.690909999999995,-97.134446,1052.0
76039,EULESS,Euless,TX,TARRANT,Tarrant,32.859294,-97.078082,1048.0
76040,EULESS,Euless,TX,TARRANT,Tarrant,32.816483000000005,-97.107439,802.0
76006,ARLINGTON,Arlington,TX,TARRANT,Tarrant,32.788636,-97.092993,893.0
76051,GRAPEVINE,Grapevine,TX,TARRANT,Tarrant,32.93529,-97.068689,1290.0
76102,FORT WORTH,Fort Worth,TX,TARRANT,Tarrant,32.758642,-97.33258000000001,1302.0
76107,FORT WORTH,Fort Worth,TX,TARRANT,Tarrant,32.74308,-97.378045,1343.0
76132,FORT WORTH,Fort Worth,TX,TARRANT,Tarrant,32.670747,-97.415816,820.0
76244,KELLER,Keller,TX,TARRANT,Tarrant,32.9347,-97.2515,1117.0
76541,KILLEEN,Killeen,TX,BELL,Bell,31.113121000000003,-97.728573,395.0
77008,HOUSTON,Houston,TX,HARRIS,Harris,29.798348999999998,-95.41909,1282.0
77019,HOUSTON,Houston,TX,HARRIS,Harris,29.752453000000003,-95.411683,1357.0
77024,HOUSTON,Houston,TX,HARRIS,Harris,29.76378,-95.500466,1493.0
77025,HOUSTON,Houston,TX,HARRIS,Harris,29.679892,-95.43108000000001,1266.0
77027,HOUSTON,Houston,TX,HARRIS,Harris,29.746277000000003,-95.447496,1514.0
77042,HOUSTON,Houston,TX,HARRIS,Harris,29.741868,-95.558216,950.0
77043,HOUSTON,Houston,TX,HARRIS,Harris,29.808391999999998,-95.571706,1239.0
77063,HOUSTON,Houston,TX,HARRIS,Harris,29.739926,-95.52375500000001,1140.0
77064,HOUSTON,Houston,TX,HARRIS,Harris,29.930709999999998,-95.542772,890.0
77065,HOUSTON,Houston,TX,HARRIS,Harris,29.921504,-95.609378,898.0
77070,HOUSTON,Houston,TX,HARRIS,Harris,29.977821000000002,-95.575588,1039.0
77077,HOUSTON,Houston,TX,HARRIS,Harris,29.754966999999997,-95.60945600000001,1031.0
77079,HOUSTON,Houston,TX,HARRIS,Harris,29.774952000000003,-95.601865,1312.0
77082,HOUSTON,Houston,TX,HARRIS,Harris,29.722007,-95.63189100000001,955.0
77084,HOUSTON,Houston,TX,HARRIS,Harris,29.832593,-95.648185,972.0
77090,HOUSTON,Houston,TX,HARRIS,Harris,30.001752000000003,-95.44742,800.0
77096,HOUSTON,Houston,TX,HARRIS,Harris,29.673596999999997,-95.477725,781.0
77098,HOUSTON,Houston,TX,HARRIS,Harris,29.734388,-95.415938,1470.0
77003,HOUSTON,Houston,TX,HARRIS,Harris,29.748828999999997,-95.34384200000001,1346.0
77004,HOUSTON,Houston,TX,HARRIS,Harris,29.72717,-95.361846,1667.0
77005,HOUSTON,Houston,TX,HARRIS,Harris,29.717415999999997,-95.41873199999999,1632.0
77006,HOUSTON,Houston,TX,HARRIS,Harris,29.739568,-95.38825200000001,1586.0
77007,HOUSTON,Houston,TX,HARRIS,Harris,29.770418,-95.410576,1520.0
77036,HOUSTON,Houston,TX,HARRIS,Harris,29.693487,-95.525609,693.0
77054,HOUSTON,Houston,TX,HARRIS,Harris,29.678340000000002,-95.409522,1204.0
77056,HOUSTON,Houston,TX,HARRIS,Harris,29.749183000000002,-95.46743000000001,1548.0
77339,KINGWOOD,Kingwood,TX,HARRIS,Harris,30.052978999999997,-95.22268000000001,984.0
77379,SPRING,Spring,TX,HARRIS,Harris,30.038541,-95.532552,964.0
77380,SPRING,Spring,TX,MONTGOMERY,Montgomery,30.140702,-95.472433,1186.0
77382,SPRING,Spring,TX,MONTGOMERY,Montgomery,30.199368,-95.534951,994.0
77384,CONROE,Conroe,TX,MONTGOMERY,Montgomery,30.228879,-95.50149,1112.0
77449,KATY,Katy,TX,HARRIS,Harris,29.832544,-95.732372,961.0
77450,KATY,Katy,TX,HARRIS,Harris,29.743695000000002,-95.731768,1142.0
77477,STAFFORD,Stafford,TX,FORT BEND,Fort Bend,29.627385999999998,-95.56262199999999,1065.0
77494,KATY,Katy,TX,FORT BEND,Fort Bend,29.740187,-95.83018,1194.0
77521,BAYTOWN,Baytown,TX,HARRIS,Harris,29.802893,-94.970966,1207.0
77573,LEAGUE CITY,League City,TX,GALVESTON,Galveston,29.511640999999997,-95.087068,1020.0
77598,WEBSTER,Webster,TX,HARRIS,Harris,29.549257,-95.139173,1014.0
77584,PEARLAND,Pearland,TX,BRAZORIA,Brazoria,29.542806,-95.34569499999999,1118.0
78130,NEW BRAUNFELS,New Braunfels,TX,COMAL,Comal,29.70097,-98.07673100000001,1013.0
78148,UNIVERSAL CITY,Universal City,TX,BEXAR,Bexar,29.549673,-98.30131999999999,839.0
78201,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.472779,-98.53564300000001,690.0
78215,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.442018,-98.481652,1533.0
78216,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.535443,-98.48138,739.0
78217,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.549874,-98.426288,701.0
78218,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.488568,-98.394368,763.0
78229,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.507861,-98.574896,862.0
78230,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.542768,-98.55960999999999,829.0
78232,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.581690000000002,-98.474161,813.0
78233,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.556682000000002,-98.364932,791.0
78238,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.473788,-98.612205,714.0
78240,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.518456,-98.609732,808.0
78245,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.411396000000003,-98.717398,842.0
78249,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.569389,-98.613938,967.0
78251,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.465293,-98.6692,932.0
78253,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.471996,-98.796976,894.0
78256,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.626112,-98.629959,1221.0
78258,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.658406,-98.504776,1022.0
78204,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.406044,-98.507786,1434.0
78209,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.48562,-98.458175,1058.0
78213,SAN ANTONIO,San Antonio,TX,BEXAR,Bexar,29.520217,-98.528196,742.0
78413,CORPUS CHRISTI,Corpus Christi,TX,NUECES,Nueces,27.682174,-97.40324,872.0
78414,CORPUS CHRISTI,Corpus Christi,TX,NUECES,Nueces,27.664568,-97.368114,1166.0
78613,CEDAR PARK,Cedar Park,TX,WILLIAMSON,Williamson,30.497998,-97.815694,1006.0
80017,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.698109,-104.781797,1055.0
80020,BROOMFIELD,Broomfield,CO,BROOMFIELD,Broomfield,39.920899,-105.07700600000001,1531.0
80021,BROOMFIELD,Broomfield,CO,JEFFERSON,Jefferson,39.892612,-105.1492,1448.0
80010,AURORA,Aurora,CO,ARAPAHOE,Arapahoe,39.739826,-104.856217,898.0
